timestamp,open,high,low,close,bid,ask,volume_base,volume_quote,trade_count,spread,volatility
2024-01-01T03:48:00,10021.06,10078.69,9067.42,9067.42,9065.02,9069.82,1433,13000666,175,4.81,0.020000
2024-01-01T03:49:00,9067.42,10021.04,8981.24,10021.04,10018.38,10023.70,1465,14690145,196,5.31,0.020000
2024-01-01T03:50:00,10021.04,10132.37,9067.41,9067.41,9065.02,9069.80,1406,12748810,193,4.78,0.018409
2024-01-01T03:51:00,9067.41,10021.04,8980.90,10021.04,10018.38,10023.70,1217,12197255,179,5.31,0.020000
2024-01-01T03:52:00,10021.04,10133.78,9067.42,9067.42,9065.02,9069.82,1367,12402685,190,4.81,0.020000
2024-01-01T03:53:00,9067.42,10021.05,8937.42,10021.05,10018.40,10023.70,1627,16309619,236,5.31,0.020000
2024-01-01T03:54:00,10021.05,10162.19,9067.42,9067.42,9065.02,9069.82,1606,14567337,201,4.81,0.020000
2024-01-01T03:55:00,9067.42,10021.06,9015.61,10021.06,10018.40,10023.72,1651,16545927,228,5.31,0.020000
2024-01-01T03:56:00,10021.06,10120.90,9067.44,9067.44,9065.04,9069.84,1450,13149773,204,4.79,0.018636
2024-01-01T03:57:00,9067.44,10021.06,9010.82,10021.06,10018.40,10023.72,1318,13214082,175,5.31,0.020000
2024-01-01T03:58:00,10021.06,10121.32,9067.44,9067.44,9065.04,9069.84,1698,15402795,218,4.81,0.020000
2024-01-01T03:59:00,9067.44,10021.07,9014.81,10021.07,10018.42,10023.72,1580,15839279,200,5.31,0.020000
2024-01-01T04:00:00,10021.07,10096.27,9067.44,9067.44,9065.04,9069.84,1643,14903440,213,4.81,0.020000
2024-01-01T04:01:00,9067.44,10021.06,8934.88,10021.06,10018.40,10023.72,1367,13700479,182,5.31,0.020000
2024-01-01T04:02:00,10021.06,10171.33,9067.44,9067.44,9065.04,9069.84,1790,16235623,224,4.81,0.020000
2024-01-01T04:03:00,9067.44,10021.07,8997.66,10021.07,10018.42,10023.72,1604,16080985,210,5.31,0.020000
2024-01-01T04:04:00,10021.07,10136.47,9067.44,9067.44,9065.04,9069.84,1352,12260003,174,4.81,0.020000
2024-01-01T04:05:00,9067.44,10021.08,9005.65,10021.08,10018.42,10023.74,1428,14313558,204,5.31,0.020000
2024-01-01T04:06:00,10021.08,10080.33,9067.45,9067.45,9065.04,9069.86,1393,12637375,198,4.81,0.020000
2024-01-01T04:07:00,9067.45,10021.08,8991.89,10021.08,10018.42,10023.74,1273,12760502,170,5.31,0.020000
2024-01-01T04:08:00,10021.08,10140.70,9067.44,9067.44,9065.04,9069.84,1615,14650162,220,4.81,0.020000
2024-01-01T04:09:00,9067.44,10021.07,8936.40,10021.07,10018.42,10023.72,1360,13635452,175,5.31,0.020000
2024-01-01T04:10:00,10021.07,10102.69,9067.44,9067.44,9065.04,9069.84,1387,12580188,170,4.81,0.020000
2024-01-01T04:11:00,9067.44,10021.06,8934.13,10021.06,10018.40,10023.72,1644,16483301,217,5.31,0.020000
2024-01-01T04:12:00,10021.06,10137.07,9067.44,9067.44,9065.04,9069.84,1595,14469657,215,4.81,0.020000
2024-01-01T04:13:00,9067.44,10021.08,8984.64,10021.08,10018.42,10023.74,1674,16783957,210,5.31,0.020000
2024-01-01T04:14:00,10021.08,10133.85,9067.45,9067.45,9065.04,9069.86,1203,10915229,175,4.81,0.020000
2024-01-01T04:15:00,9067.45,10021.09,9003.65,10021.09,10018.44,10023.74,1432,14355966,212,5.31,0.020000
2024-01-01T04:16:00,10021.09,10141.16,9067.45,9067.45,9065.04,9069.86,1451,13163456,225,4.81,0.020000
2024-01-01T04:17:00,9067.45,10021.08,8933.88,10021.08,10018.42,10023.74,1468,14711155,188,5.31,0.020000
2024-01-01T04:18:00,10021.08,10126.38,9067.44,9067.44,9065.04,9069.84,1879,17045581,241,4.81,0.020000
2024-01-01T04:19:00,9067.44,10021.07,9013.65,10021.07,10018.42,10023.72,1523,15266626,190,5.31,0.020000
2024-01-01T04:20:00,10021.07,10082.95,9067.44,9067.44,9065.04,9069.84,1501,13616991,228,4.81,0.020000
2024-01-01T04:21:00,9067.44,10021.08,8976.91,10021.08,10018.42,10023.74,1358,13617447,181,5.31,0.020000
2024-01-01T04:22:00,10021.08,10149.15,9067.44,9067.44,9065.04,9069.84,1396,12660875,198,4.79,0.019151
2024-01-01T04:23:00,9067.44,10021.08,9000.00,10021.08,10018.42,10023.74,1492,14951887,200,5.31,0.020000
2024-01-01T04:24:00,10021.08,10122.12,9067.46,9067.46,9065.06,9069.86,1495,13558868,188,4.81,0.020000
2024-01-01T04:25:00,9067.46,10021.10,8943.78,10021.10,10018.44,10023.76,1808,18122012,228,5.31,0.020000
2024-01-01T04:26:00,10021.10,10164.83,9067.46,9067.46,9065.06,9069.86,1513,13722968,187,4.81,0.020000
2024-01-01T04:27:00,9067.46,10021.10,8947.72,10021.10,10018.44,10023.76,1666,16704579,210,5.31,0.020000
2024-01-01T04:28:00,10021.10,10171.30,9067.47,9067.47,9065.06,9069.88,1402,12716618,187,4.81,0.020000
2024-01-01T04:29:00,9067.47,10021.10,9008.65,10021.10,10018.44,10023.76,1505,15091639,202,5.31,0.020000
2024-01-01T04:30:00,10021.10,10125.66,9067.47,9067.47,9065.06,9069.88,1629,14775787,190,4.81,0.020000
2024-01-01T04:31:00,9067.47,10021.10,8992.95,10021.10,10018.44,10023.76,1760,17643861,225,5.31,0.020000
2024-01-01T04:32:00,10021.10,10094.61,9067.47,9067.47,9065.06,9069.88,1531,13891300,228,4.81,0.020000
2024-01-01T04:33:00,9067.47,10021.11,9018.17,10021.11,10018.46,10023.76,1296,12993075,170,5.31,0.020000
2024-01-01T04:34:00,10021.11,10102.39,9067.48,9067.48,9065.09,9069.87,1718,15585128,225,4.78,0.018309
2024-01-01T04:35:00,9067.48,10021.12,8947.72,10021.12,10018.46,10023.78,1515,15190745,197,5.31,0.020000
2024-01-01T04:36:00,10021.12,10115.26,9067.47,9067.47,9065.08,9069.86,1656,15022276,187,4.79,0.018746
2024-01-01T04:37:00,9067.47,10021.11,8943.27,10021.11,10018.46,10023.76,1422,14250866,182,5.31,0.020000
2024-01-01T04:38:00,10021.11,10117.00,9067.47,9067.47,9065.06,9069.88,1489,13508483,192,4.81,0.020000
2024-01-01T04:39:00,9067.47,10021.11,8984.96,10021.11,10018.46,10023.76,1466,14694079,205,5.31,0.020000
2024-01-01T04:40:00,10021.11,10168.34,9067.48,9067.48,9065.08,9069.88,1362,12357891,185,4.81,0.020000
2024-01-01T04:41:00,9067.48,10021.11,8959.33,10021.11,10018.46,10023.76,1293,12965581,177,5.31,0.020000
2024-01-01T04:42:00,10021.11,10145.54,9067.48,9067.48,9065.09,9069.87,1489,13503605,205,4.78,0.018269
2024-01-01T04:43:00,9067.48,10021.11,8993.43,10021.11,10018.46,10023.76,1285,12877705,179,5.31,0.020000
2024-01-01T04:44:00,10021.11,10074.82,9067.49,9067.49,9065.08,9069.90,2007,18202978,249,4.81,0.020000
2024-01-01T04:45:00,9067.49,10021.11,8964.92,10021.11,10018.46,10023.76,1286,12892486,185,5.31,0.020000
2024-01-01T04:46:00,10021.11,10114.71,9067.48,9067.48,9065.08,9069.88,1656,15016857,201,4.81,0.020000
2024-01-01T04:47:00,9067.48,10021.11,8964.68,10021.11,10018.46,10023.76,1416,14197413,189,5.31,0.020000
2024-01-01T04:48:00,10021.11,10148.25,9067.48,9067.48,9065.09,9069.87,1499,13599656,212,4.78,0.018081
2024-01-01T04:49:00,9067.48,10021.11,8949.95,10021.11,10018.46,10023.76,1683,16873150,196,5.31,0.020000
2024-01-01T04:50:00,10021.11,10124.44,9067.46,9067.46,9065.06,9069.86,1570,14236808,199,4.81,0.020000
2024-01-01T04:51:00,9067.46,10021.10,8950.27,10021.10,10018.44,10023.76,1594,15980996,211,5.31,0.020000
2024-01-01T04:52:00,10021.10,10133.31,9067.47,9067.47,9065.06,9069.88,1645,14920620,216,4.81,0.020000
2024-01-01T04:53:00,9067.47,10021.10,8942.50,10021.10,10018.45,10023.75,1674,16775993,214,5.30,0.019511
2024-01-01T04:54:00,10021.10,10096.79,9067.46,9067.46,9065.06,9069.86,1728,15673044,227,4.81,0.020000
2024-01-01T04:55:00,9067.46,10021.09,8949.17,10021.09,10018.44,10023.74,1405,14081917,181,5.31,0.020000
2024-01-01T04:56:00,10021.09,10115.46,9067.45,9067.45,9065.04,9069.86,1436,13020964,203,4.81,0.020000
2024-01-01T04:57:00,9067.45,10021.08,8968.83,10021.08,10018.42,10023.74,1415,14189775,193,5.31,0.020000
2024-01-01T04:58:00,10021.08,10155.89,9067.44,9067.44,9065.04,9069.84,1427,12941985,210,4.81,0.020000
2024-01-01T04:59:00,9067.44,10021.07,8987.22,10021.07,10018.42,10023.72,1551,15552037,213,5.31,0.020000
2024-01-01T05:00:00,10021.07,10128.77,9067.44,9067.44,9065.04,9069.84,1763,15990420,231,4.81,0.020000
2024-01-01T05:01:00,9067.44,10021.08,8995.33,10021.08,10018.42,10023.74,1508,15120079,215,5.31,0.020000
2024-01-01T05:02:00,10021.08,10127.89,9067.44,9067.44,9065.04,9069.84,1738,15766340,215,4.81,0.020000
2024-01-01T05:03:00,9067.44,10021.08,8958.60,10021.08,10018.43,10023.73,1603,16071649,207,5.30,0.019287
2024-01-01T05:04:00,10021.08,10161.79,9067.44,9067.44,9065.04,9069.84,1427,12945909,175,4.81,0.020000
2024-01-01T05:05:00,9067.44,10021.07,8949.67,10021.07,10018.42,10023.72,1450,14536181,203,5.31,0.020000
2024-01-01T05:06:00,10021.07,10133.40,9067.44,9067.44,9065.04,9069.84,1381,12523911,204,4.81,0.020000
2024-01-01T05:07:00,9067.44,10021.08,8956.74,10021.08,10018.42,10023.74,1292,12953102,174,5.31,0.020000
2024-01-01T05:08:00,10021.08,10161.71,9067.45,9067.45,9065.04,9069.86,1351,12251242,172,4.81,0.020000
2024-01-01T05:09:00,9067.45,10021.08,8994.10,10021.08,10018.42,10023.74,1613,16170557,222,5.31,0.020000
2024-01-01T05:10:00,10021.08,10080.22,9067.46,9067.46,9065.06,9069.86,1576,14298755,200,4.81,0.020000
2024-01-01T05:11:00,9067.46,10021.08,8954.34,10021.08,10018.42,10023.74,1613,16166095,206,5.31,0.020000
2024-01-01T05:12:00,10021.08,10168.54,9067.45,9067.45,9065.04,9069.86,1597,14485162,225,4.81,0.020000
2024-01-01T05:13:00,9067.45,10021.09,8939.29,10021.09,10018.44,10023.74,1436,14391863,190,5.31,0.020000
2024-01-01T05:14:00,10021.09,10119.48,9067.46,9067.46,9065.06,9069.86,1499,13598469,198,4.81,0.020000
2024-01-01T05:15:00,9067.46,10021.10,8954.43,10021.10,10018.44,10023.76,1604,16080359,226,5.31,0.020000
2024-01-01T05:16:00,10021.10,10085.31,9067.47,9067.47,9065.06,9069.88,1470,13334144,202,4.81,0.020000
2024-01-01T05:17:00,9067.47,10021.12,8944.14,10021.12,10018.46,10023.78,1113,11156540,150,5.31,0.020000
2024-01-01T05:18:00,10021.12,10144.03,9067.49,9067.49,9065.10,9069.88,1730,15689190,238,4.79,0.018803
2024-01-01T05:19:00,9067.49,10021.13,8950.46,10021.13,10018.48,10023.78,1556,15599707,188,5.31,0.020000
2024-01-01T05:20:00,10021.13,10138.66,9067.49,9067.49,9065.08,9069.90,1700,15420890,230,4.81,0.020000
2024-01-01T05:21:00,9067.49,10021.13,8969.15,10021.13,10018.48,10023.78,1211,12141406,176,5.31,0.020000
2024-01-01T05:22:00,10021.13,10094.67,9067.48,9067.48,9065.08,9069.88,1223,11089546,167,4.81,0.020000
2024-01-01T05:23:00,9067.48,10021.11,8941.97,10021.11,10018.46,10023.76,1411,14142164,183,5.31,0.020000
2024-01-01T05:24:00,10021.11,10077.55,9067.47,9067.47,9065.06,9069.88,1489,13503164,187,4.81,0.020000
2024-01-01T05:25:00,9067.47,10021.11,8939.67,10021.11,10018.46,10023.76,1686,16904719,235,5.31,0.020000
2024-01-01T05:26:00,10021.11,10157.96,9067.47,9067.47,9065.08,9069.86,1803,16354119,231,4.79,0.018884
2024-01-01T05:27:00,9067.47,10021.10,8977.46,10021.10,10018.44,10023.76,1724,17281411,216,5.31,0.020000
2024-01-01T05:28:00,10021.10,10116.66,9067.46,9067.46,9065.06,9069.86,1691,15336322,224,4.81,0.020000
2024-01-01T05:29:00,9067.46,10021.09,8954.74,10021.09,10018.44,10023.74,1486,14896874,210,5.31,0.020000
2024-01-01T05:30:00,10021.09,10086.68,9067.47,9067.47,9065.06,9069.88,1382,12536983,191,4.81,0.020000
2024-01-01T05:31:00,9067.47,10021.10,9013.15,10021.10,10018.44,10023.76,1550,15538202,212,5.31,0.020000
2024-01-01T05:32:00,10021.10,10074.48,9067.47,9067.47,9065.06,9069.88,1828,16578841,242,4.81,0.020000
2024-01-01T05:33:00,9067.47,10021.11,8981.93,10021.11,10018.46,10023.76,1447,14504633,195,5.31,0.020000
2024-01-01T05:34:00,10021.11,10139.92,9067.46,9067.46,9065.06,9069.86,1442,13076012,197,4.81,0.020000
2024-01-01T05:35:00,9067.46,10021.10,8933.46,10021.10,10018.44,10023.76,1660,16638957,214,5.31,0.020000
2024-01-01T05:36:00,10021.10,10083.44,9067.46,9067.46,9065.06,9069.86,1425,12921410,182,4.81,0.020000
2024-01-01T05:37:00,9067.46,10021.10,8980.89,10021.10,10018.44,10023.76,1351,13545267,172,5.31,0.020000
2024-01-01T05:38:00,10021.10,10073.34,9067.47,9067.47,9065.06,9069.88,1679,15229758,222,4.81,0.020000
2024-01-01T05:39:00,9067.47,10021.11,9000.04,10021.11,10018.46,10023.76,1681,16847833,211,5.31,0.020000
2024-01-01T05:40:00,10021.11,10147.89,9067.46,9067.46,9065.06,9069.86,1633,14815342,213,4.81,0.020000
2024-01-01T05:41:00,9067.46,10021.09,9002.54,10021.09,10018.44,10023.74,1439,14426566,191,5.31,0.020000
2024-01-01T05:42:00,10021.09,10161.44,9067.45,9067.45,9065.04,9069.86,1589,14416679,218,4.81,0.020000
2024-01-01T05:43:00,9067.45,10021.07,8944.28,10021.07,10018.42,10023.72,1604,16074994,213,5.31,0.020000
2024-01-01T05:44:00,10021.07,10088.66,9067.44,9067.44,9065.04,9069.84,1810,16420067,234,4.81,0.020000
2024-01-01T05:45:00,9067.44,10021.07,9019.76,10021.07,10018.42,10023.72,1565,15686643,203,5.31,0.020000
2024-01-01T05:46:00,10021.07,10103.62,9067.43,9067.43,9065.02,9069.84,1526,13843100,201,4.81,0.020000
2024-01-01T05:47:00,9067.43,10021.06,9021.79,10021.06,10018.42,10023.70,1352,13549030,181,5.28,0.018225
2024-01-01T05:48:00,10021.06,10118.89,9067.43,9067.43,9065.02,9069.84,1681,15243925,220,4.81,0.020000
2024-01-01T05:49:00,9067.43,10021.07,8975.56,10021.07,10018.42,10023.72,1655,16588698,198,5.31,0.020000
2024-01-01T05:50:00,10021.07,10075.52,9067.45,9067.45,9065.04,9069.86,1371,12432283,186,4.81,0.020000
2024-01-01T05:51:00,9067.45,10021.08,8943.50,10021.08,10018.42,10023.74,1517,15202937,205,5.31,0.020000
2024-01-01T05:52:00,10021.08,10077.29,9067.46,9067.46,9065.06,9069.86,1470,13330348,200,4.81,0.020000
2024-01-01T05:53:00,9067.46,10021.09,8985.71,10021.09,10018.44,10023.74,1375,13783374,176,5.31,0.020000
2024-01-01T05:54:00,10021.09,10078.56,9067.47,9067.47,9065.06,9069.88,1653,14989790,211,4.81,0.020000
2024-01-01T05:55:00,9067.47,10021.09,8966.97,10021.09,10018.44,10023.74,1589,15928897,205,5.31,0.020000
2024-01-01T05:56:00,10021.09,10126.15,9067.46,9067.46,9065.06,9069.86,1373,12456569,181,4.81,0.020000
2024-01-01T05:57:00,9067.46,10021.09,8931.94,10021.09,10018.44,10023.74,1507,15108662,188,5.31,0.020000
2024-01-01T05:58:00,10021.09,10081.14,9067.46,9067.46,9065.06,9069.86,1386,12570026,177,4.81,0.020000
2024-01-01T05:59:00,9067.46,10021.10,8944.80,10021.10,10018.44,10023.76,1325,13286345,182,5.31,0.020000
2024-01-01T06:00:00,10021.10,10092.75,9067.47,9067.47,9065.06,9069.88,1450,13150110,198,4.81,0.020000
2024-01-01T06:01:00,9067.47,10021.10,9001.42,10021.10,10018.44,10023.76,1679,16828572,219,5.31,0.020000
2024-01-01T06:02:00,10021.10,10074.97,9067.47,9067.47,9065.08,9069.86,1477,13398108,189,4.78,0.018066
2024-01-01T06:03:00,9067.47,10021.10,8961.82,10021.10,10018.44,10023.76,1602,16063312,214,5.31,0.020000
2024-01-01T06:04:00,10021.10,10077.93,9067.48,9067.48,9065.08,9069.88,1747,15843609,222,4.81,0.020000
2024-01-01T06:05:00,9067.48,10021.12,9013.69,10021.12,10018.46,10023.78,1683,16874364,213,5.31,0.020000
2024-01-01T06:06:00,10021.12,10126.98,9067.49,9067.49,9065.08,9069.90,1502,13621812,190,4.81,0.020000
2024-01-01T06:07:00,9067.49,10021.13,8971.23,10021.13,10018.48,10023.78,1608,16123935,205,5.31,0.020000
2024-01-01T06:08:00,10021.13,10137.91,9067.49,9067.49,9065.08,9069.90,1466,13300200,203,4.81,0.020000
2024-01-01T06:09:00,9067.49,10021.13,8943.44,10021.13,10018.48,10023.78,1141,11442940,162,5.31,0.020000
2024-01-01T06:10:00,10021.13,10106.47,9067.49,9067.49,9065.08,9069.90,1479,13413618,196,4.81,0.020000
2024-01-01T06:11:00,9067.49,10021.13,9002.87,10021.13,10018.48,10023.78,1448,14516259,184,5.31,0.020000
2024-01-01T06:12:00,10021.13,10155.95,9067.49,9067.49,9065.08,9069.90,1287,11678587,206,4.81,0.020000
2024-01-01T06:13:00,9067.49,10021.12,8961.02,10021.12,10018.48,10023.76,1414,14175373,168,5.29,0.018600
2024-01-01T06:14:00,10021.12,10168.89,9067.49,9067.49,9065.08,9069.90,1517,13762856,181,4.81,0.020000
2024-01-01T06:15:00,9067.49,10021.13,8966.52,10021.13,10018.48,10023.78,1512,15154447,195,5.31,0.020000
2024-01-01T06:16:00,10021.13,10154.36,9067.51,9067.51,9065.10,9069.92,1501,13612378,202,4.81,0.020000
2024-01-01T06:17:00,9067.51,10021.14,9005.81,10021.14,10018.48,10023.80,1413,14163894,209,5.31,0.020000
2024-01-01T06:18:00,10021.14,10071.86,9067.50,9067.50,9065.10,9069.90,1470,13336784,202,4.81,0.020000
2024-01-01T06:19:00,9067.50,10021.14,8970.81,10021.14,10018.48,10023.80,1589,15930943,211,5.31,0.020000
2024-01-01T06:20:00,10021.14,10074.32,9067.51,9067.51,9065.10,9069.92,1416,12847277,200,4.81,0.020000
2024-01-01T06:21:00,9067.51,10021.15,9002.66,10021.15,10018.50,10023.80,1607,16112732,211,5.31,0.020000
2024-01-01T06:22:00,10021.15,10143.57,9067.51,9067.51,9065.10,9069.92,1583,14359183,188,4.81,0.020000
2024-01-01T06:23:00,9067.51,10021.15,8970.71,10021.15,10018.50,10023.80,1561,15650674,208,5.31,0.020000
2024-01-01T06:24:00,10021.15,10122.16,9067.51,9067.51,9065.12,9069.90,1446,13117773,196,4.78,0.018034
2024-01-01T06:25:00,9067.51,10021.15,8997.50,10021.15,10018.50,10023.80,1388,13918499,210,5.31,0.020000
2024-01-01T06:26:00,10021.15,10098.63,9067.51,9067.51,9065.10,9069.92,1425,12923946,185,4.81,0.020000
2024-01-01T06:27:00,9067.51,10021.15,9013.36,10021.15,10018.50,10023.80,1593,15969455,221,5.30,0.019457
2024-01-01T06:28:00,10021.15,10120.03,9067.52,9067.52,9065.12,9069.92,1373,12451959,173,4.81,0.020000
2024-01-01T06:29:00,9067.52,10021.16,9020.78,10021.16,10018.52,10023.80,1667,16709135,232,5.29,0.018900
2024-01-01T06:30:00,10021.16,10101.47,9067.51,9067.51,9065.10,9069.92,1535,13920788,204,4.81,0.020000
2024-01-01T06:31:00,9067.51,10021.14,9009.73,10021.14,10018.48,10023.80,1673,16770229,225,5.31,0.020000
2024-01-01T06:32:00,10021.14,10135.28,9067.50,9067.50,9065.11,9069.89,1487,13491905,205,4.78,0.018267
2024-01-01T06:33:00,9067.50,10021.13,8987.68,10021.13,10018.48,10023.78,1366,13691277,193,5.31,0.020000
2024-01-01T06:34:00,10021.13,10152.02,9067.50,9067.50,9065.10,9069.90,1568,14226038,207,4.81,0.020000
2024-01-01T06:35:00,9067.50,10021.13,8944.02,10021.13,10018.48,10023.78,1547,15511389,198,5.31,0.020000
2024-01-01T06:36:00,10021.13,10157.63,9067.50,9067.50,9065.10,9069.90,1499,13598375,198,4.81,0.020000
2024-01-01T06:37:00,9067.50,10021.14,8970.17,10021.14,10018.48,10023.80,1385,13879313,180,5.31,0.020000
2024-01-01T06:38:00,10021.14,10073.33,9067.49,9067.49,9065.08,9069.90,1325,12020055,181,4.81,0.020000
2024-01-01T06:39:00,9067.49,10021.13,8949.50,10021.13,10018.48,10023.78,1340,13429513,167,5.31,0.020000
2024-01-01T06:40:00,10021.13,10074.55,9067.50,9067.50,9065.11,9069.89,1380,12520995,189,4.78,0.018129
2024-01-01T06:41:00,9067.50,10021.14,9000.10,10021.14,10018.48,10023.80,1437,14401574,203,5.31,0.020000
2024-01-01T06:42:00,10021.14,10094.82,9067.50,9067.50,9065.11,9069.89,1630,14785137,225,4.78,0.018147
2024-01-01T06:43:00,9067.50,10021.14,8991.96,10021.14,10018.48,10023.80,1696,16995918,232,5.31,0.020000
2024-01-01T06:44:00,10021.14,10112.62,9067.49,9067.49,9065.10,9069.88,1499,13598243,201,4.78,0.018078
2024-01-01T06:45:00,9067.49,10021.14,8990.47,10021.14,10018.48,10023.80,1258,12608196,174,5.31,0.020000
2024-01-01T06:46:00,10021.14,10094.92,9067.51,9067.51,9065.10,9069.92,1331,12075550,180,4.81,0.020000
2024-01-01T06:47:00,9067.51,10021.14,9004.35,10021.14,10018.48,10023.80,1383,13867936,192,5.31,0.019978
2024-01-01T06:48:00,10021.14,10088.99,9067.50,9067.50,9065.10,9069.90,1547,14029832,211,4.81,0.020000
2024-01-01T06:49:00,9067.50,10021.14,8977.36,10021.14,10018.48,10023.80,1279,12826797,181,5.31,0.020000
2024-01-01T06:50:00,10021.14,10163.86,9067.51,9067.51,9065.10,9069.92,1321,11984759,168,4.81,0.020000
2024-01-01T06:51:00,9067.51,10021.15,8964.56,10021.15,10018.50,10023.80,1319,13224459,195,5.31,0.020000
2024-01-01T06:52:00,10021.15,10079.97,9067.51,9067.51,9065.12,9069.90,1499,13599339,204,4.78,0.018034
2024-01-01T06:53:00,9067.51,10021.14,8982.07,10021.14,10018.48,10023.80,1656,16601853,225,5.31,0.020000
2024-01-01T06:54:00,10021.14,10122.09,9067.49,9067.49,9065.08,9069.90,1812,16433491,231,4.81,0.020000
2024-01-01T06:55:00,9067.49,10021.13,8981.18,10021.13,10018.48,10023.78,1641,16451904,211,5.31,0.020000
2024-01-01T06:56:00,10021.13,10157.84,9067.48,9067.48,9065.08,9069.88,1368,12408968,206,4.81,0.020000
2024-01-01T06:57:00,9067.48,10021.12,8966.38,10021.12,10018.46,10023.78,1532,15356164,192,5.31,0.020000
2024-01-01T06:58:00,10021.12,10150.58,9067.49,9067.49,9065.08,9069.90,1622,14708476,195,4.81,0.020000
2024-01-01T06:59:00,9067.49,10021.13,8981.37,10021.13,10018.48,10023.78,1331,13347219,203,5.31,0.020000
2024-01-01T07:00:00,10021.13,10118.90,9067.49,9067.49,9065.08,9069.90,1802,16344403,232,4.81,0.020000
2024-01-01T07:01:00,9067.49,10021.12,9016.54,10021.12,10018.46,10023.78,1739,17433822,219,5.31,0.020000
2024-01-01T07:02:00,10021.12,10142.81,9067.48,9067.48,9065.08,9069.88,1542,13985166,198,4.81,0.020000
2024-01-01T07:03:00,9067.48,10021.12,9006.50,10021.12,10018.46,10023.78,1705,17088493,200,5.31,0.020000
2024-01-01T07:04:00,10021.12,10123.61,9067.48,9067.48,9065.08,9069.88,1507,13670140,219,4.81,0.020000
2024-01-01T07:05:00,9067.48,10021.11,8988.34,10021.11,10018.46,10023.76,1694,16981025,226,5.31,0.020000
2024-01-01T07:06:00,10021.11,10131.13,9067.47,9067.47,9065.06,9069.88,1602,14533522,215,4.81,0.020000
2024-01-01T07:07:00,9067.47,10021.11,8963.44,10021.11,10018.46,10023.76,1563,15669801,214,5.31,0.020000
2024-01-01T07:08:00,10021.11,10092.10,9067.48,9067.48,9065.09,9069.87,1798,16304345,220,4.78,0.018068
2024-01-01T07:09:00,9067.48,10021.12,8967.67,10021.12,10018.47,10023.77,1366,13691305,191,5.30,0.019034
2024-01-01T07:10:00,10021.12,10129.62,9067.48,9067.48,9065.08,9069.88,1773,16081840,238,4.81,0.020000
2024-01-01T07:11:00,9067.48,10021.11,8990.42,10021.11,10018.46,10023.76,1491,14950793,177,5.31,0.020000
2024-01-01T07:12:00,10021.11,10130.84,9067.47,9067.47,9065.06,9069.88,1345,12196663,190,4.81,0.020000
2024-01-01T07:13:00,9067.47,10021.12,8994.06,10021.12,10018.46,10023.78,1730,17344838,230,5.31,0.020000
2024-01-01T07:14:00,10021.12,10138.37,9067.49,9067.49,9065.08,9069.90,1465,13289987,197,4.81,0.020000
2024-01-01T07:15:00,9067.49,10021.13,8955.16,10021.13,10018.48,10023.78,1367,13698986,177,5.31,0.020000
2024-01-01T07:16:00,10021.13,10113.66,9067.50,9067.50,9065.10,9069.90,1585,14375307,206,4.81,0.020000
2024-01-01T07:17:00,9067.50,10021.13,8989.28,10021.13,10018.48,10023.78,1635,16389435,208,5.31,0.020000
2024-01-01T07:18:00,10021.13,10116.86,9067.50,9067.50,9065.10,9069.90,1802,16347233,233,4.80,0.019371
2024-01-01T07:19:00,9067.50,10021.13,9009.69,10021.13,10018.48,10023.78,1678,16820052,212,5.31,0.020000
2024-01-01T07:20:00,10021.13,10148.49,9067.49,9067.49,9065.08,9069.90,1675,15193958,225,4.81,0.020000
2024-01-01T07:21:00,9067.49,10021.13,8942.02,10021.13,10018.48,10023.78,1572,15761139,202,5.31,0.020000
2024-01-01T07:22:00,10021.13,10084.37,9067.50,9067.50,9065.10,9069.90,1669,15136887,211,4.81,0.020000
2024-01-01T07:23:00,9067.50,10021.13,9007.45,10021.13,10018.48,10023.78,1309,13121082,192,5.31,0.020000
2024-01-01T07:24:00,10021.13,10087.83,9067.50,9067.50,9065.10,9069.90,1485,13473268,196,4.81,0.020000
2024-01-01T07:25:00,9067.50,10021.14,8992.37,10021.14,10018.50,10023.78,1438,14415494,199,5.28,0.018194
2024-01-01T07:26:00,10021.14,10099.80,9067.50,9067.50,9065.10,9069.90,1410,12789587,178,4.81,0.020000
2024-01-01T07:27:00,9067.50,10021.14,8981.46,10021.14,10018.48,10023.80,1511,15150907,216,5.31,0.020000
2024-01-01T07:28:00,10021.14,10118.25,9067.51,9067.51,9065.10,9069.92,1960,17772983,231,4.81,0.020000
2024-01-01T07:29:00,9067.51,10021.16,8988.82,10021.16,10018.50,10023.82,1395,13980372,190,5.31,0.020000
2024-01-01T07:30:00,10021.16,10099.50,9067.52,9067.52,9065.12,9069.92,1817,16479470,229,4.81,0.020000
2024-01-01T07:31:00,9067.52,10021.15,8974.35,10021.15,10018.50,10023.80,1480,14834380,190,5.31,0.020000
2024-01-01T07:32:00,10021.15,10085.13,9067.52,9067.52,9065.12,9069.92,1677,15212707,215,4.81,0.020000
2024-01-01T07:33:00,9067.52,10021.16,8964.04,10021.16,10018.50,10023.82,1400,14037128,202,5.31,0.020000
2024-01-01T07:34:00,10021.16,10156.03,9067.51,9067.51,9065.10,9069.92,1550,14055717,222,4.81,0.020000
2024-01-01T07:35:00,9067.51,10021.15,8996.32,10021.15,10018.50,10023.80,1417,14204968,189,5.31,0.020000
